,Date,ProductID,Product,Low_Stock_Priority,Demand_Priority,Profitability_Priority,Low_Stock_Risk,cp,price_market,a,pred_s3,OrderQuantity,Inventory,Temperature,Rainfall,CPI,MCPI,Female,Age,Income
1296,2024-02-18,8,Tomato,2,3.0,5.0,-0.1549755301794453,13.415997497905746,41.7462957781357,27.97855930967853,27.91866431560845,708,613,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
222,2024-02-18,2,Banana,2,9.0,10.0,-0.1803797468354431,4.712585634944578,17.849575212405,3.2747176483290685,3.228136696210158,746,632,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1475,2024-02-18,9,Yogurt,3,2.0,2.0,-0.0992268041237114,17.196858648974167,26.710233647040543,28.04402092534465,27.995749094933483,853,776,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
43,2024-02-18,1,Avocado,3,10.0,9.0,-0.080338266384778,5.901550790463579,9.814814737734622,1.6281388160327426,1.5900958034299528,511,473,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1654,2024-02-18,10,Zucchini,4,1.0,1.0,-0.0099206349206348,23.49056914537519,49.52834132346759,48.80198280720864,48.75800352906679,1018,1008,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
938,2024-02-18,6,Milk,4,5.0,3.0,-0.0176056338028169,13.980242767758387,41.93611680749199,21.51622370300228,21.480861194175482,578,568,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
401,2024-02-18,3,Beef,4,6.0,8.0,-0.0088945362134689,6.049224250495823,42.59355114021582,8.751042946280773,8.705793692326104,794,787,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
580,2024-02-18,4,Cauliflower,5,8.0,7.0,0.0180995475113122,6.795336292834276,18.622207857142293,6.989819088661823,6.93984875082408,1085,1105,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1117,2024-02-18,7,Shrimp,6,4.0,4.0,0.0537383177570093,13.745865674322966,49.99491490138763,27.667569187611395,27.62084174178838,810,856,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
759,2024-02-18,5,Egg,7,7.0,6.0,0.1136950904392765,10.834087005935206,7.236113836534241,7.773314962200817,7.724390332334997,686,774,47.28,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1297,2024-02-19,8,Tomato,1,3.0,4.0,-0.3411214953271029,14.962642625422816,49.82326983800298,32.31869898690445,32.38906339768043,861,642,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
44,2024-02-19,1,Avocado,1,10.0,9.0,-0.2561576354679802,0.980695636496693,-10.407970144446248,-0.0030519922076379,0.07557255190020962,510,406,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
1118,2024-02-19,7,Shrimp,3,4.0,3.0,-0.0560398505603985,15.626904490228211,36.05834643616779,23.97853134718348,24.059992006659783,848,803,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
1655,2024-02-19,10,Zucchini,4,1.0,2.0,-0.0035087719298245,18.84812878495693,58.31877785059679,48.426794661620335,48.50823938673747,1144,1140,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
1476,2024-02-19,9,Yogurt,5,2.0,1.0,0.0223964165733482,19.12402621182836,48.95976211139612,39.66279349213879,39.741976659832986,873,893,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
581,2024-02-19,4,Cauliflower,5,7.0,6.0,0.0230452674897119,9.842816795621165,10.428525268489832,6.442108723311438,6.527607958067329,1187,1215,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
760,2024-02-19,5,Egg,6,6.0,5.0,0.0453938584779706,11.37576278234951,27.155530537886847,12.896040977011472,12.971679000933186,715,749,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
402,2024-02-19,3,Beef,6,8.0,8.0,0.0501066098081023,7.439967460286331,14.253320217488504,4.789265222074181,4.862501352346716,891,938,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
223,2024-02-19,2,Banana,7,9.0,10.0,0.0873684210526315,0.4629230986459385,4.456903734286991,0.957551944522892,1.031044873274396,867,950,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
939,2024-02-19,6,Milk,8,5.0,7.0,0.2439903846153845,9.270483539835135,29.01838788794069,14.687083441648292,14.760739931204444,629,832,47.87,6.33,100.7,100.7,0.56,44.08,49946.15059999999
1477,2024-02-20,9,Yogurt,1,2.0,2.0,-0.3996478873239437,15.984180393432204,63.11505704820246,43.27710805966887,43.29010071688059,795,568,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
1298,2024-02-20,8,Tomato,2,3.0,3.0,-0.1326530612244898,15.433204451087494,50.3744479673091,32.98591278168241,32.98766656405682,666,588,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
1119,2024-02-20,7,Shrimp,2,4.0,4.0,-0.1405325443786982,14.9465811898296,26.39490252890392,20.19039275188587,20.200394126163417,771,676,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
224,2024-02-20,2,Banana,2,9.0,8.0,-0.1407624633431086,4.710963585487538,5.293623418452086,1.9611250928314927,1.9730056487044587,778,682,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
45,2024-02-20,1,Avocado,2,10.0,10.0,-0.1193317422434367,1.1238513967776274,5.632619942003317,0.8835861706667059,0.8902177369077853,469,419,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
761,2024-02-20,5,Egg,3,6.0,6.0,-0.0859649122807018,10.099714533199643,30.6800735922642,13.20944569855465,13.218802234201803,619,570,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
403,2024-02-20,3,Beef,3,8.0,9.0,-0.0514705882352941,3.794187574089261,17.58716440229746,4.265900966460175,4.284313672349193,858,816,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
1656,2024-02-20,10,Zucchini,5,1.0,1.0,0.0248565965583174,23.1221971137915,50.06861198539498,48.646073140377766,48.65951197736032,1020,1046,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
582,2024-02-20,4,Cauliflower,5,7.0,7.0,0.0170098478066248,8.921628954297661,6.515756808782991,5.36137297736444,5.375952090199686,1098,1117,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
940,2024-02-20,6,Milk,8,5.0,5.0,0.2976629766297662,11.95626018242184,21.133857399438877,14.003483363173542,14.008088697844162,571,813,44.02,15.65,100.7,100.7,0.56,44.08,49946.15059999999
46,2024-02-21,1,Avocado,1,10.0,10.0,-3.0303030303030303,-0.5055907200998524,6.565065379653756,0.7925644799885462,0.7691530122510659,266,66,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
1299,2024-02-21,8,Tomato,2,3.0,2.0,-0.2127139364303178,17.633069759547542,41.59191766668812,31.258093157329125,31.24828006874778,496,409,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
583,2024-02-21,4,Cauliflower,3,7.0,7.0,-0.0783200908059023,9.847593120627891,15.984424555006564,7.650792442268314,7.63927980885628,950,881,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
225,2024-02-21,2,Banana,3,9.0,9.0,-0.0913884007029877,5.629039644975732,7.83050430063351,2.423728642074341,2.4120364114243036,621,569,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
404,2024-02-21,3,Beef,4,8.0,8.0,-0.0391566265060241,5.796605450890257,17.756006739840565,4.917252929259005,4.902133258523998,690,664,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
1657,2024-02-21,10,Zucchini,6,1.0,1.0,0.0518134715025906,17.736921515959704,61.242217344467605,48.87290047120936,48.858420331183964,915,965,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
1478,2024-02-21,9,Yogurt,8,2.0,3.0,0.1463730569948186,16.648216611997967,36.30922414000088,31.837416096814405,31.822696102738742,659,772,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
1120,2024-02-21,7,Shrimp,8,4.0,4.0,0.1838440111420612,15.507731367124602,18.68780492346467,17.911013963215698,17.89551919676576,586,718,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
941,2024-02-21,6,Milk,8,5.0,6.0,0.198807157057654,11.457585320219671,28.526463354171565,15.947360481399118,15.930152411326144,403,503,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
762,2024-02-21,5,Egg,8,6.0,5.0,0.2723004694835681,12.696071560849438,25.82611032156201,13.319433643831063,13.295143587089651,465,639,54.39,23.22,100.7,100.7,0.56,44.08,49946.15059999999
942,2024-02-22,6,Milk,1,5.0,6.0,-0.7652173913043478,9.365650422388413,40.59806294933775,18.316963371496296,18.29922253722221,609,345,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
405,2024-02-22,3,Beef,2,7.0,8.0,-0.104829210836278,6.038558769026155,29.350493867891544,6.732295944153504,6.714428175086585,938,849,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1479,2024-02-22,9,Yogurt,4,2.0,2.0,-0.0031779661016948,17.173565943296385,40.41770846297517,34.1623323905675,34.14406219135836,947,944,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
584,2024-02-22,4,Cauliflower,4,8.0,7.0,-0.0337171052631579,7.7348639706925635,15.315239553202767,6.675147732179506,6.656780036907246,1257,1216,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1658,2024-02-22,10,Zucchini,5,1.0,1.0,0.0192307692307692,19.407536691203585,72.94881166255391,56.40009675574247,56.38827306421889,1173,1196,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1300,2024-02-22,8,Tomato,6,3.0,3.0,0.0645161290322581,16.00477039583047,30.119033120313887,25.36958379805186,25.35560629895496,812,868,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
763,2024-02-22,5,Egg,7,6.0,5.0,0.1070110701107011,11.815397595975798,16.784654829804722,10.622016738701005,10.598122446456696,726,813,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
226,2024-02-22,2,Banana,7,9.0,9.0,0.1024875621890547,4.11785117836326,14.453932508947974,2.787117719829377,2.768616985105633,902,1005,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
47,2024-02-22,1,Avocado,7,10.0,10.0,0.1272430668841762,3.55498071166382,7.321810362002758,1.239742822528447,1.22446203192684,535,613,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1121,2024-02-22,7,Shrimp,8,4.0,4.0,0.1453154875717017,12.223623577828974,31.98527685138307,20.269537635726284,20.24955633655822,894,1046,42.66,0.0,100.7,100.7,0.56,44.08,49946.15059999999
48,2024-02-23,1,Avocado,2,10.0,10.0,-0.1891385767790261,-1.227795695115903,-0.9731606896536268,0.3101405788395828,0.3189629836731622,635,534,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1480,2024-02-23,9,Yogurt,3,2.0,1.0,-0.0956022944550669,18.306576938264847,33.61676041784984,32.08503961530465,32.101755225543144,1146,1046,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1301,2024-02-23,8,Tomato,3,3.0,5.0,-0.0541125541125542,13.47701650641877,34.94659278102115,25.24182850037733,25.251365986347757,974,924,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1122,2024-02-23,7,Shrimp,3,4.0,4.0,-0.0690399137001078,13.556851203591998,32.43767302004561,21.324559582364213,21.34207461284251,991,927,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1659,2024-02-23,10,Zucchini,4,1.0,2.0,-0.0045420136260407,16.57188681455843,48.266497916228005,41.18671395550629,41.19975697212303,1327,1321,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
943,2024-02-23,6,Milk,4,5.0,6.0,-0.0073800738007379,12.379405224159992,30.262466178615878,16.987961170914613,17.007256811494845,819,813,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
227,2024-02-23,2,Banana,4,9.0,9.0,-0.0318532818532819,3.629892657981317,6.076110018503632,1.815167716280481,1.8327682167385437,1069,1036,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
585,2024-02-23,4,Cauliflower,7,7.0,8.0,0.086206896551724,7.421989578091534,25.128364575927566,8.47604692925598,8.491180544208405,1378,1508,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
406,2024-02-23,3,Beef,7,8.0,7.0,0.0997304582210242,9.699182493359274,20.07238951109615,6.40219135750606,6.4045827282254155,1002,1113,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
764,2024-02-23,5,Egg,8,6.0,3.0,0.2319587628865979,15.361141681538,25.189221038821948,14.45945428330834,14.45954404046659,894,1164,49.89,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1481,2024-02-24,9,Yogurt,2,2.0,2.0,-0.1066176470588236,19.38825741627577,46.29162174240376,38.80510074586206,38.77868051768323,1204,1088,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1123,2024-02-24,7,Shrimp,2,3.0,5.0,-0.1699895068205665,14.84850523620174,43.57661910122452,26.170209637901976,26.146545393270138,1115,953,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1302,2024-02-24,8,Tomato,2,4.0,3.0,-0.1596292481977343,17.02800835963213,19.817181316457837,22.073718501421013,22.06305529173427,1126,971,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
944,2024-02-24,6,Milk,3,5.0,4.0,-0.0716981132075471,15.405140304483584,28.85664840127623,18.424517990205192,18.407039760136804,852,795,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
765,2024-02-24,5,Egg,4,6.0,6.0,-0.035031847133758,9.598382972008668,24.17965846854516,11.368545390272798,11.345234856283081,975,942,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
586,2024-02-24,4,Cauliflower,4,7.0,8.0,-0.0153096729297146,4.002721048833255,16.736815378416818,5.47289078234884,5.4412609103628,1459,1437,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
228,2024-02-24,2,Banana,4,10.0,9.0,-0.0017391304347826,2.3847030247672887,-20.461430547999267,-1.0447631627142957,-1.0709100674965888,1152,1150,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
49,2024-02-24,1,Avocado,6,9.0,10.0,0.0491803278688525,1.5745194395720623,2.62078270263993,0.8129303662213764,0.786365969600831,754,793,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1660,2024-02-24,10,Zucchini,7,1.0,1.0,0.0852309694209498,20.31846840245656,62.312535595933085,51.99917548755528,51.97855371322788,1406,1537,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
407,2024-02-24,3,Beef,7,8.0,7.0,0.0923593618807724,5.571666687599832,13.83770299612851,4.271594742831399,4.247315168163939,1081,1191,46.7,0.0,100.7,100.7,0.56,44.08,49946.15059999999
587,2024-02-25,4,Cauliflower,2,7.0,7.0,-0.1516329704510108,5.707999146985113,26.027076564293296,8.003221052550249,7.982059373151349,1481,1286,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
408,2024-02-25,3,Beef,2,8.0,8.0,-0.132132132132132,5.001966724011634,5.5251140509312044,2.843963205740714,2.830766031717925,1131,999,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
766,2024-02-25,5,Egg,3,6.0,6.0,-0.0679205851619644,8.002302407809264,15.428419017245895,8.372862039113649,8.36544735505225,1022,957,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1482,2024-02-25,9,Yogurt,5,1.0,3.0,0.0224632068164213,17.342544614526783,45.64024197906828,36.661005124552375,36.646450508053924,1262,1291,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
945,2024-02-25,6,Milk,5,5.0,5.0,0.019650655021834,12.13526846013384,37.43553515508337,19.026427703502858,19.016630873960192,898,916,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1303,2024-02-25,8,Tomato,6,3.0,1.0,0.0803981623277182,18.17509263093379,30.8687846243118,27.4021940353693,27.400450400354796,1201,1306,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1124,2024-02-25,7,Shrimp,6,4.0,4.0,0.0413564929693961,12.30185425461268,33.89409497191793,20.988837299297693,20.972597158721165,1159,1209,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1661,2024-02-25,10,Zucchini,7,2.0,2.0,0.1030017657445556,17.472544756247586,34.14147424819976,35.05788796124501,35.03419874752086,1524,1699,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
229,2024-02-25,2,Banana,7,9.0,9.0,0.0999275887038377,1.1069306008732245,15.433118913875196,2.279304092459708,2.2580996506099797,1243,1381,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
50,2024-02-25,1,Avocado,7,10.0,10.0,0.1067615658362989,0.2090668776126487,-9.240609089825316,0.0734823141675422,0.054436480904878126,753,843,53.33,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1483,2024-02-26,9,Yogurt,2,2.0,2.0,-0.1875498802873103,19.32793015105244,52.05081101494469,41.28840668699869,41.316455947234076,1488,1253,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
946,2024-02-26,6,Milk,2,5.0,5.0,-0.1038186157517899,11.073956491781898,32.10359366629813,16.74585658928496,16.774473612401223,925,838,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
409,2024-02-26,3,Beef,2,8.0,8.0,-0.1837183718371837,6.042702447687097,17.444434559616326,4.899880512574958,4.928170856696932,1076,909,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
588,2024-02-26,4,Cauliflower,3,7.0,7.0,-0.0643491124260355,8.094132189316987,14.053502302795946,6.518757930612365,6.5491004363149194,1439,1352,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
230,2024-02-26,2,Banana,3,9.0,9.0,-0.0777873811581677,5.600595898680055,14.390429576720424,3.029566731734434,3.061867992525852,1247,1157,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
51,2024-02-26,1,Avocado,4,10.0,10.0,-0.0288858321870701,2.773804995718524,0.0668011663780596,0.7511251522171356,0.7823313772277717,748,727,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
767,2024-02-26,5,Egg,5,6.0,6.0,0.0246791707798618,8.519726418520973,35.13972154112162,13.515198188867272,13.548679682407954,988,1013,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1662,2024-02-26,10,Zucchini,6,1.0,1.0,0.053670573719926,23.33009881358088,60.31319104356626,53.9570989296904,53.993412485853895,1534,1621,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1125,2024-02-26,7,Shrimp,6,4.0,4.0,0.0789915966386555,17.259000086464656,30.675680214215557,23.28819272982708,23.319213912900388,1096,1190,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1304,2024-02-26,8,Tomato,7,3.0,3.0,0.1075757575757575,17.478609066266053,38.21543185102737,29.739464587750167,29.7752156824849,1178,1320,49.07,0.0,100.7,100.7,0.56,44.08,49946.15059999999
768,2024-02-27,5,Egg,1,7.0,7.0,-0.3239074550128535,8.869004387250687,7.697239384499142,6.967891971197068,6.863702535017452,515,389,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
947,2024-02-27,6,Milk,2,5.0,4.0,-0.2126865671641791,12.894048313771355,29.940725941667683,17.327726702210057,17.220504154145814,325,268,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
1126,2024-02-27,7,Shrimp,3,4.0,5.0,-0.0582750582750581,12.445543915689733,45.77037472947536,25.340591827746128,25.230850486532535,454,429,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
1663,2024-02-27,10,Zucchini,4,1.0,1.0,-0.0092975206611569,20.82454454332214,50.63490480386769,46.751076876702925,46.64246870627876,977,968,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
1484,2024-02-27,9,Yogurt,4,2.0,2.0,-0.0252659574468085,19.64415271359428,50.5147354680092,41.02044833428593,40.9094019103877,771,752,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
1305,2024-02-27,8,Tomato,4,3.0,3.0,-0.0343434343434343,17.238309843210978,43.89002140653479,31.95573636862964,31.84887619206126,512,495,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
589,2024-02-27,4,Cauliflower,5,6.0,6.0,0.0077092511013215,9.649114439128471,17.440423307857316,7.956810368669791,7.850362490500251,901,908,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
231,2024-02-27,2,Banana,6,9.0,9.0,0.0742753623188405,3.381771110456582,7.804589716687867,2.0658931252070416,1.9553727564093988,511,552,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
410,2024-02-27,3,Beef,8,8.0,8.0,0.1585051546391752,4.161773110260112,29.0134483129196,6.209629111462911,6.10852764204142,653,776,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
52,2024-02-27,1,Avocado,10,10.0,10.0,8.538461538461538,0.978389724862254,-0.4286147601671777,0.6854881659248052,0.5729930937340627,196,-26,45.94,41.61,100.7,100.7,0.56,44.08,49946.15059999999
1306,2024-02-28,8,Tomato,1,3.0,4.0,-0.4123376623376624,12.251373006517865,36.60545678535221,24.96525862965674,24.92841606261318,870,616,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
232,2024-02-28,2,Banana,2,9.0,9.0,-0.1634615384615385,3.5330666769126147,-0.8403662067193451,1.144554225012154,1.1219925420766752,847,728,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1664,2024-02-28,10,Zucchini,3,1.0,1.0,-0.0556552962298024,21.074793493753635,47.78609501652936,45.489818512319886,45.46764711667997,1176,1114,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
948,2024-02-28,6,Milk,3,5.0,5.0,-0.0745233968804159,12.21143999093431,43.66060068403331,20.947021710072143,20.933932172717512,620,577,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
769,2024-02-28,5,Egg,3,6.0,6.0,-0.0543318649045521,10.95206276687623,30.887424068075063,13.719864910758448,13.693930985576772,718,681,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
411,2024-02-28,3,Beef,4,8.0,8.0,-0.0268065268065267,6.385507698130432,10.896182063421294,4.0720571292538885,4.0464954966474265,881,858,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
53,2024-02-28,1,Avocado,6,10.0,10.0,0.0428015564202334,-0.3612643682448242,9.160500462614255,0.9438760966077956,0.9134259161143976,492,514,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1485,2024-02-28,9,Yogurt,7,2.0,2.0,0.1049382716049383,17.573569526256357,36.87483953814399,32.93186787609709,32.909138899934845,1015,1134,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1127,2024-02-28,7,Shrimp,7,4.0,3.0,0.1157556270096462,13.399992846124409,32.751734387298484,21.36507953814312,21.342114091723406,825,933,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
590,2024-02-28,4,Cauliflower,7,7.0,7.0,0.1283783783783784,9.06235673307139,16.519536203573807,7.450827444244883,7.4306789901373556,1032,1184,51.93,0.0,100.7,100.7,0.56,44.08,49946.15059999999
1665,2024-02-29,10,Zucchini,1,1.0,1.0,-0.2777777777777777,20.56535689832954,48.366010799935104,45.23180313078841,45.24775944428336,345,270,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
770,2024-02-29,5,Egg,1,6.0,8.0,-0.7857142857142858,5.683862872077486,28.843234052112454,10.536180781558164,10.566663258011642,150,84,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
591,2024-02-29,4,Cauliflower,3,7.0,6.0,-0.0748502994011977,7.743516051944596,12.176330330979102,6.016113319464968,6.033280562757623,359,334,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
1307,2024-02-29,8,Tomato,6,3.0,3.0,0.0535714285714286,14.200227046513032,39.430209450222605,27.615706249790776,27.62408832727125,53,56,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
233,2024-02-29,2,Banana,7,9.0,7.0,0.1041666666666666,7.465442373838266,13.517801106813582,3.3283094179403205,3.3514633839293477,86,96,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
412,2024-02-29,3,Beef,8,8.0,9.0,0.3064516129032257,5.269889566907485,20.289436184165822,5.107823130188428,5.126639179344828,215,310,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
949,2024-02-29,6,Milk,9,4.0,4.0,0.87248322147651,12.055524263251003,45.55114032059068,21.382097486619116,21.408370950166045,19,149,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
54,2024-02-29,1,Avocado,9,10.0,10.0,0.53125,1.9436355433226904,-6.561824318219127,0.3497131709126211,0.36639937785302307,15,32,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
1486,2024-02-29,9,Yogurt,10,2.0,2.0,44.333333333333336,15.508683734268809,47.24948049064373,35.703522414122915,35.72209725417677,130,-3,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
1128,2024-02-29,7,Shrimp,10,5.0,5.0,1.4506172839506173,11.986881870411525,29.237581837730968,19.107411784985214,19.121783486726116,73,-162,54.43,78.12,101.0,101.0,0.56,44.08,49946.15059999999
1666,2024-03-01,10,Zucchini,9,1.0,1.0,1.0,17.814918371217725,48.43696531661357,42.50481507785059,42.529555963561016,0,53,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
1487,2024-03-01,9,Yogurt,9,2.0,3.0,1.0,15.65761932913172,41.71698893277527,33.3359164642935,33.36600813716452,0,1,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
1308,2024-03-01,8,Tomato,9,3.0,2.0,1.0,16.9641612173444,36.03814555250183,28.458001243202336,28.49171697542675,0,62,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
1129,2024-03-01,7,Shrimp,9,4.0,6.0,1.0,9.713383869522623,40.74608917292573,21.53191396751592,21.557650018016403,0,36,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
950,2024-03-01,6,Milk,9,5.0,5.0,1.0,11.148915574457105,36.13326226328701,18.00074207198644,18.031048996032013,0,20,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
413,2024-03-01,3,Beef,9,8.0,10.0,0.7407407407407407,2.4173449039176327,17.461477886848442,3.8158392025286334,3.858066954730984,7,27,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
234,2024-03-01,2,Banana,9,9.0,8.0,1.0,5.369002213718381,13.792355335355868,2.924450024605341,2.9553034208162217,0,-3,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
55,2024-03-01,1,Avocado,9,10.0,9.0,1.0,2.856663741060835,12.811981017099932,1.3976794732871582,1.4264379975207135,0,202,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
771,2024-03-01,5,Egg,10,6.0,4.0,1.0142857142857142,12.637102036181671,35.097118548117145,15.5642447034462,15.58287304034159,1,-70,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
592,2024-03-01,4,Cauliflower,10,7.0,7.0,1.0925925925925926,7.456456867018606,26.251186564337303,8.704234108000982,8.729304531066282,15,-162,52.85,149.45,101.0,101.0,0.56,44.08,49946.15059999999
1309,2024-03-02,8,Tomato,1,3.0,4.0,-0.2235772357723577,15.890223630491224,47.5102530418977,32.2677505670636,32.210994081313444,602,492,54.25,0.0,101.0,101.0,0.56,44.08,49946.15059999999
235,2024-03-02,2,Banana,1,9.0,9.0,-0.5518292682926829,4.741650002562205,5.2996711729912525,2.029767563723112,1.9798104138776216,509,328,54.25,0.0,101.0,101.0,0.56,44.08,49946.15059999999
